"species","Type","Reitur","Year","Coverage"
"Protoparmelia badia","Hrúðurfléttur","R42","2014",0.5
"Protoparmelia badia","Hrúðurfléttur","R42","2017",0.5
"Rhizocarpon badioatrum","Hrúðurfléttur","R42","1997",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R42","2020",7
"Rhizocarpon geographicum","Hrúðurfléttur","R42","2023",8
"Rhizocarpon geographicum","Hrúðurfléttur","R42","1976",3
"Rhizocarpon geographicum","Hrúðurfléttur","R42","1997",5
"Rhizocarpon geographicum","Hrúðurfléttur","R42","2006",5
"Rhizocarpon geographicum","Hrúðurfléttur","R42","2011",6
"Rhizocarpon geographicum","Hrúðurfléttur","R42","2014",8
"Rhizocarpon geographicum","Hrúðurfléttur","R42","2017",9
"Tephromela atra","Hrúðurfléttur","R42","2020",0.5
"Tephromela atra","Hrúðurfléttur","R42","2023",0.1
"Tephromela atra","Hrúðurfléttur","R42","1976",0.5
"Tephromela atra","Hrúðurfléttur","R42","1997",0.5
"Tephromela atra","Hrúðurfléttur","R42","2006",1
"Tephromela atra","Hrúðurfléttur","R42","2011",0.5
"Tephromela atra","Hrúðurfléttur","R42","2014",0.5
"Tephromela atra","Hrúðurfléttur","R42","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R42","2020",0.1
"Tremolecia atrata","Hrúðurfléttur","R42","1976",0.5
"Tremolecia atrata","Hrúðurfléttur","R42","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R42","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R42","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R42","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R42","2020",8
"Óaðgreindar tegundir","Hrúðurfléttur","R42","2023",10
"Óaðgreindar tegundir","Hrúðurfléttur","R42","1976",1
"Óaðgreindar tegundir","Hrúðurfléttur","R42","2011",8
"Óaðgreindar tegundir","Hrúðurfléttur","R42","2014",7
"Óaðgreindar tegundir","Hrúðurfléttur","R42","2017",15
"Andreaea rupestris","Mosar","R43","2020",12
"Andreaea rupestris","Mosar","R43","2023",22
"Andreaea rupestris","Mosar","R43","1976",17
"Andreaea rupestris","Mosar","R43","1997",12
"Andreaea rupestris","Mosar","R43","2006",10
"Andreaea rupestris","Mosar","R43","2011",10
"Andreaea rupestris","Mosar","R43","2014",15
"Andreaea rupestris","Mosar","R43","2017",14
"Racomitrium lanuginosum","Mosar","R43","1976",0.5
"Racomitrium lanuginosum","Mosar","R43","1997",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R43","2020",4
"Stereocaulon vesuvianum","Blað- og runnfléttur","R43","2023",4
"Stereocaulon vesuvianum","Blað- og runnfléttur","R43","1976",6
"Stereocaulon vesuvianum","Blað- og runnfléttur","R43","1997",6
"Stereocaulon vesuvianum","Blað- og runnfléttur","R43","2006",6
"Stereocaulon vesuvianum","Blað- og runnfléttur","R43","2011",6
"Stereocaulon vesuvianum","Blað- og runnfléttur","R43","2014",6
"Stereocaulon vesuvianum","Blað- og runnfléttur","R43","2017",9
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R43","2020",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R43","1976",9
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R43","1997",10
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R43","2006",15
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R43","2011",10
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R43","2014",6
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R43","2017",1
"Calvitimela aglaea","Hrúðurfléttur","R43","2020",1
"Calvitimela aglaea","Hrúðurfléttur","R43","2014",0.5
"Calvitimela aglaea","Hrúðurfléttur","R43","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R43","2020",4
"Catillaria contristans","Hrúðurfléttur","R43","2023",1
"Catillaria contristans","Hrúðurfléttur","R43","1976",2
"Catillaria contristans","Hrúðurfléttur","R43","1997",3
"Catillaria contristans","Hrúðurfléttur","R43","2006",2
"Catillaria contristans","Hrúðurfléttur","R43","2011",1
"Catillaria contristans","Hrúðurfléttur","R43","2014",1
"Catillaria contristans","Hrúðurfléttur","R43","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R43","1976",0.5
"Lecanora intricata","Hrúðurfléttur","R43","1997",0.5
"Lecanora marginata","Hrúðurfléttur","R43","1976",1
"Lecanora marginata","Hrúðurfléttur","R43","1997",1
"Lecanora polytropa","Hrúðurfléttur","R43","1997",0.5
"Lecanora polytropa","Hrúðurfléttur","R43","2006",0.5
"Lecanora polytropa","Hrúðurfléttur","R43","2011",0.5
"Lecidea praenubila","Hrúðurfléttur","R43","2020",0.5
"Lecidea praenubila","Hrúðurfléttur","R43","2023",0.5
"Lecidea praenubila","Hrúðurfléttur","R43","2014",0.5
"Lecidea praenubila","Hrúðurfléttur","R43","2017",0.5
"Placopsis gelida","Hrúðurfléttur","R43","2020",0.1
"Placopsis gelida","Hrúðurfléttur","R43","2023",0.5
"Placopsis gelida","Hrúðurfléttur","R43","1997",1
"Placopsis gelida","Hrúðurfléttur","R43","2006",1
"Placopsis gelida","Hrúðurfléttur","R43","2011",3
"Placopsis gelida","Hrúðurfléttur","R43","2014",2
"Placopsis gelida","Hrúðurfléttur","R43","2017",1
"Porpidia melinodes","Hrúðurfléttur","R43","2020",1
"Porpidia melinodes","Hrúðurfléttur","R43","2023",1
"Porpidia melinodes","Hrúðurfléttur","R43","1976",3
"Porpidia melinodes","Hrúðurfléttur","R43","1997",4
"Porpidia melinodes","Hrúðurfléttur","R43","2006",3
"Porpidia melinodes","Hrúðurfléttur","R43","2011",3
"Porpidia melinodes","Hrúðurfléttur","R43","2014",2
"Porpidia melinodes","Hrúðurfléttur","R43","2017",2
"Porpidia tuberculosa","Hrúðurfléttur","R43","1997",2
"Porpidia tuberculosa","Hrúðurfléttur","R43","2006",3
"Rhizocarpon geographicum","Hrúðurfléttur","R43","2020",0.01
"Rhizocarpon geographicum","Hrúðurfléttur","R43","2023",0.1
"Rhizocarpon geographicum","Hrúðurfléttur","R43","1976",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R43","1997",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R43","2006",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R43","2011",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R43","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R43","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R43","2020",0.1
"Tremolecia atrata","Hrúðurfléttur","R43","1976",0.5
"Tremolecia atrata","Hrúðurfléttur","R43","1997",0.5
"Tremolecia atrata","Hrúðurfléttur","R43","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R43","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R43","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R43","2017",0.5
"Sýni 1","Hrúðurfléttur","R43","2006",1
"Sýni 1","Hrúðurfléttur","R43","2011",2
"svartar tegundir","Hrúðurfléttur","R43","2020",22
"svartar tegundir","Hrúðurfléttur","R43","2023",15
"svartar tegundir","Hrúðurfléttur","R43","2006",4
"svartar tegundir","Hrúðurfléttur","R43","2011",16
"svartar tegundir","Hrúðurfléttur","R43","2014",40
"svartar tegundir","Hrúðurfléttur","R43","2017",20
"Óaðgreindar tegundir","Hrúðurfléttur","R43","2020",25
"Óaðgreindar tegundir","Hrúðurfléttur","R43","2023",22
"Óaðgreindar tegundir","Hrúðurfléttur","R43","1976",10.5
"Óaðgreindar tegundir","Hrúðurfléttur","R43","1997",2.5
"Óaðgreindar tegundir","Hrúðurfléttur","R43","2006",1
"Óaðgreindar tegundir","Hrúðurfléttur","R43","2011",6
"Óaðgreindar tegundir","Hrúðurfléttur","R43","2014",8
"Óaðgreindar tegundir","Hrúðurfléttur","R43","2017",15
"Andreaea rupestris","Mosar","R44","2020",6
"Andreaea rupestris","Mosar","R44","2023",10
"Andreaea rupestris","Mosar","R44","1976",5
"Andreaea rupestris","Mosar","R44","1997",5
"Andreaea rupestris","Mosar","R44","2006",3
"Andreaea rupestris","Mosar","R44","2011",6
"Andreaea rupestris","Mosar","R44","2014",6
"Andreaea rupestris","Mosar","R44","2017",13
"Arctoa fulvella","Mosar","R44","1976",0.5
"Arctoa fulvella","Mosar","R44","1997",0.5
"Arctoa fulvella","Mosar","R44","2006",0.5
"Grimmia montana","Mosar","R44","2020",3
"Grimmia montana","Mosar","R44","2023",3
"Grimmia montana","Mosar","R44","1976",1
"Grimmia montana","Mosar","R44","1997",0.5
"Grimmia montana","Mosar","R44","2006",2
"Grimmia montana","Mosar","R44","2011",0.5
"Grimmia montana","Mosar","R44","2014",2
"Grimmia montana","Mosar","R44","2017",2
"Schistidium flexipile","Mosar","R44","2006",0.5
"Schistidium flexipile","Mosar","R44","2014",0.5
"Schistidium flexipile","Mosar","R44","2017",1
"Mosi 1","Mosar","R44","2020",0.5
"Mosi 1","Mosar","R44","2023",0.5
"Mosi 1","Mosar","R44","2011",1
"Mosi 1","Mosar","R44","2014",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R44","2020",2
"Parmelia saxatilis","Blað- og runnfléttur","R44","2023",5
"Parmelia saxatilis","Blað- og runnfléttur","R44","1976",20
"Parmelia saxatilis","Blað- og runnfléttur","R44","1997",10
"Parmelia saxatilis","Blað- og runnfléttur","R44","2006",10
"Parmelia saxatilis","Blað- og runnfléttur","R44","2011",6
"Parmelia saxatilis","Blað- og runnfléttur","R44","2014",4
"Parmelia saxatilis","Blað- og runnfléttur","R44","2017",6
"Polychidium muscicola","Blað- og runnfléttur","R44","1997",0.5
"Polychidium muscicola","Blað- og runnfléttur","R44","2006",0.5
"Stereocaulon depressum","Blað- og runnfléttur","R44","2020",2
"Stereocaulon depressum","Blað- og runnfléttur","R44","2023",2
"Stereocaulon depressum","Blað- og runnfléttur","R44","1976",3
"Stereocaulon depressum","Blað- og runnfléttur","R44","1997",3
"Stereocaulon depressum","Blað- og runnfléttur","R44","2006",3
"Stereocaulon depressum","Blað- og runnfléttur","R44","2011",2
"Stereocaulon depressum","Blað- og runnfléttur","R44","2014",3
"Stereocaulon depressum","Blað- og runnfléttur","R44","2017",3
"Stereocaulon vesuvianum","Blað- og runnfléttur","R44","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R44","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R44","1976",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R44","1997",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R44","2006",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R44","2011",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R44","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R44","2017",0.5
"Umbilicaria arctica","Blað- og runnfléttur","R44","2020",15
"Umbilicaria arctica","Blað- og runnfléttur","R44","2023",17
"Umbilicaria arctica","Blað- og runnfléttur","R44","1976",6
"Umbilicaria arctica","Blað- og runnfléttur","R44","1997",7
"Umbilicaria arctica","Blað- og runnfléttur","R44","2006",10
"Umbilicaria arctica","Blað- og runnfléttur","R44","2011",7
"Umbilicaria arctica","Blað- og runnfléttur","R44","2014",13
"Umbilicaria arctica","Blað- og runnfléttur","R44","2017",20
"Umbilicaria cylindrica","Blað- og runnfléttur","R44","2020",0.1
"Umbilicaria cylindrica","Blað- og runnfléttur","R44","2006",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R44","2014",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R44","2020",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R44","2023",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R44","1997",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R44","2006",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R44","2011",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R44","2014",4
"Umbilicaria proboscidea","Blað- og runnfléttur","R44","2017",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R44","2020",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R44","2023",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R44","1976",1
"Umbilicaria torrefacta","Blað- og runnfléttur","R44","1997",2
"Umbilicaria torrefacta","Blað- og runnfléttur","R44","2006",1
"Umbilicaria torrefacta","Blað- og runnfléttur","R44","2011",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R44","2014",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R44","2017",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R44","2020",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R44","2023",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R44","1976",16
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R44","1997",12
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R44","2006",15
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R44","2011",3
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R44","2014",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R44","2017",2
"Calvitimela aglaea","Hrúðurfléttur","R44","2020",2
"Calvitimela aglaea","Hrúðurfléttur","R44","2023",2
"Calvitimela aglaea","Hrúðurfléttur","R44","1976",2
"Calvitimela aglaea","Hrúðurfléttur","R44","1997",2
"Calvitimela aglaea","Hrúðurfléttur","R44","2006",3
"Calvitimela aglaea","Hrúðurfléttur","R44","2011",1
"Calvitimela aglaea","Hrúðurfléttur","R44","2014",2
"Calvitimela aglaea","Hrúðurfléttur","R44","2017",2
"Calvitimela armeniaca","Hrúðurfléttur","R44","2020",0.1
"Calvitimela armeniaca","Hrúðurfléttur","R44","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R44","1976",0.5
"Candelariella vitellina","Hrúðurfléttur","R44","1997",0.5
"Candelariella vitellina","Hrúðurfléttur","R44","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R44","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R44","1997",0.5
"Catillaria contristans","Hrúðurfléttur","R44","2006",0.5
"Euopsis pulvinata","Hrúðurfléttur","R44","1997",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R44","2020",0.1
"Immersaria athroocarpa","Hrúðurfléttur","R44","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R44","1997",1
"Immersaria athroocarpa","Hrúðurfléttur","R44","2006",1
"Immersaria athroocarpa","Hrúðurfléttur","R44","2011",2
"Immersaria athroocarpa","Hrúðurfléttur","R44","2014",3
"Immersaria athroocarpa","Hrúðurfléttur","R44","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R44","2020",1
"Lecanora intricata","Hrúðurfléttur","R44","2023",1
"Lecanora intricata","Hrúðurfléttur","R44","2006",0.5
"Lecanora intricata","Hrúðurfléttur","R44","2011",0.5
"Lecanora intricata","Hrúðurfléttur","R44","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R44","2017",0.5
"Lecanora marginata","Hrúðurfléttur","R44","1976",0.5
"Lecanora marginata","Hrúðurfléttur","R44","1997",0.5
"Lecanora marginata","Hrúðurfléttur","R44","2006",2
"Lecanora polytropa","Hrúðurfléttur","R44","1976",0.5
"Lecanora polytropa","Hrúðurfléttur","R44","1997",0.5
"Lecanora polytropa","Hrúðurfléttur","R44","2006",0.5
"Lecanora polytropa","Hrúðurfléttur","R44","2011",0.5
"Lecanora polytropa","Hrúðurfléttur","R44","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R44","2017",0.5
"Lecidea lapicida","Hrúðurfléttur","R44","2020",2
"Lecidea lapicida","Hrúðurfléttur","R44","2023",1
"Lecidea lapicida","Hrúðurfléttur","R44","1997",1
"Lecidea lapicida","Hrúðurfléttur","R44","2006",0.5
"Lecidea lapicida","Hrúðurfléttur","R44","2011",1
"Lecidea lapicida","Hrúðurfléttur","R44","2014",0.5
"Lecidea lapicida","Hrúðurfléttur","R44","2017",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R44","1976",5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R44","1997",2
"Ochrolechia sp.","Hrúðurfléttur","R44","2006",0.5
"Ochrolechia sp.","Hrúðurfléttur","R44","2011",0.5
"Porpidia melinodes","Hrúðurfléttur","R44","1976",1
"Porpidia melinodes","Hrúðurfléttur","R44","1997",1
"Porpidia melinodes","Hrúðurfléttur","R44","2006",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R44","2020",3
"Rhizocarpon geographicum","Hrúðurfléttur","R44","2023",2
"Rhizocarpon geographicum","Hrúðurfléttur","R44","1976",1
"Rhizocarpon geographicum","Hrúðurfléttur","R44","1997",2
"Rhizocarpon geographicum","Hrúðurfléttur","R44","2006",2
"Rhizocarpon geographicum","Hrúðurfléttur","R44","2011",1
"Rhizocarpon geographicum","Hrúðurfléttur","R44","2014",2
"Rhizocarpon geographicum","Hrúðurfléttur","R44","2017",5
"Tephromela atra","Hrúðurfléttur","R44","2020",0.5
"Tephromela atra","Hrúðurfléttur","R44","2023",1
"Tephromela atra","Hrúðurfléttur","R44","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R44","2020",0.01
"Tremolecia atrata","Hrúðurfléttur","R44","2023",0.1
"Tremolecia atrata","Hrúðurfléttur","R44","1976",0.5
"Tremolecia atrata","Hrúðurfléttur","R44","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R44","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R44","2014",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R44","2020",15
"Óaðgreindar tegundir","Hrúðurfléttur","R44","2023",20
"Óaðgreindar tegundir","Hrúðurfléttur","R44","1976",3
"Óaðgreindar tegundir","Hrúðurfléttur","R44","1997",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R44","2006",3
"Óaðgreindar tegundir","Hrúðurfléttur","R44","2011",15
"Óaðgreindar tegundir","Hrúðurfléttur","R44","2014",17
"Óaðgreindar tegundir","Hrúðurfléttur","R44","2017",20
"Parmelia saxatilis","Blað- og runnfléttur","R45","2020",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R45","2023",1
"Parmelia saxatilis","Blað- og runnfléttur","R45","2017",0.5
"Acarospora veronensis","Hrúðurfléttur","R45","1997",0.5
"Acarospora veronensis","Hrúðurfléttur","R45","2011",0.5
"Acarospora veronensis","Hrúðurfléttur","R45","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R45","2020",3
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R45","2023",3
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R45","1976",6
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R45","1997",7
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R45","2006",3
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R45","2011",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R45","2014",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R45","2017",3
"Candelariella vitellina","Hrúðurfléttur","R45","2020",0.01
"Candelariella vitellina","Hrúðurfléttur","R45","1976",0.5
"Candelariella vitellina","Hrúðurfléttur","R45","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R45","2011",0.5
"Candelariella vitellina","Hrúðurfléttur","R45","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R45","2017",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R45","2020",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R45","2023",1
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R45","2006",1
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R45","2011",1
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R45","2017",0.5
"Lecidella meiococca","Hrúðurfléttur","R45","2020",40
"Lecidella meiococca","Hrúðurfléttur","R45","2023",51
"Lecidella meiococca","Hrúðurfléttur","R45","2006",38
"Lecidella meiococca","Hrúðurfléttur","R45","2011",36
"Lecidella meiococca","Hrúðurfléttur","R45","2014",42
"Lecidella meiococca","Hrúðurfléttur","R45","2017",30
"Tremolecia atrata","Hrúðurfléttur","R45","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R45","1976",0.5
"Tremolecia atrata","Hrúðurfléttur","R45","1997",0.5
"Tremolecia atrata","Hrúðurfléttur","R45","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R45","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R45","2014",0.5
"Varicellaria lactea","Hrúðurfléttur","R45","2020",22
"Varicellaria lactea","Hrúðurfléttur","R45","2023",27
"Varicellaria lactea","Hrúðurfléttur","R45","1976",18
"Varicellaria lactea","Hrúðurfléttur","R45","1997",18
"Varicellaria lactea","Hrúðurfléttur","R45","2006",25
"Varicellaria lactea","Hrúðurfléttur","R45","2011",22
"Varicellaria lactea","Hrúðurfléttur","R45","2014",23
"Varicellaria lactea","Hrúðurfléttur","R45","2017",30
